date,averagePrice,totalBags,type,year
2017-03-12,2.05,1936.44,organic,2017
2017-03-05,1.84,1436.92,organic,2017
2017-02-26,1.79,1128.1,organic,2017
2017-02-19,1.84,1773.48,organic,2017
2017-02-12,1.66,2365.6,organic,2017
2017-02-05,1.8,3094.89,organic,2017
2017-01-29,1.67,1642.71,organic,2017
2017-01-22,1.57,1795.94,organic,2017
2017-01-15,1.53,3020.01,organic,2017
2017-01-08,1.7,2329.94,organic,2017
2017-01-01,1.7,1761.9,organic,2017
2017-12-31,1.59,4978.04,organic,2017
2017-12-24,1.64,6589.9,organic,2017
2017-12-17,1.58,4979.7,organic,2017
2017-12-10,1.56,5114.45,organic,2017
2017-12-03,1.61,4102.22,organic,2017
2017-11-26,1.58,4577.78,organic,2017
2017-11-19,1.74,5847.95,organic,2017
2017-11-12,1.82,4857.12,organic,2017
2017-11-05,1.95,5499.11,organic,2017
2017-10-29,1.94,5485.83,organic,2017
2017-10-22,2.18,5287.55,organic,2017
2017-10-15,2.7,2503.41,organic,2017
2017-10-08,1.89,4869.7,organic,2017
2017-10-01,2.14,6049.33,organic,2017
2017-09-24,1.85,4136.99,organic,2017
2017-09-17,1.78,1185.56,organic,2017
2017-09-10,1.76,3512.21,organic,2017
2017-09-03,1.74,2412.22,organic,2017
2017-08-27,1.6,3232.22,organic,2017
2017-08-20,1.55,3958.89,organic,2017
2017-08-13,1.57,4059.99,organic,2017
2017-08-06,1.6,2957.77,organic,2017
2017-07-30,1.57,3638.88,organic,2017
2017-07-23,1.55,3494.43,organic,2017
2017-07-16,1.56,3463.31,organic,2017
2017-07-09,1.68,3710.67,organic,2017
2017-07-02,2.08,3212.75,organic,2017
2017-06-25,2.09,2930.19,organic,2017
2017-06-18,2.07,3217.99,organic,2017
2017-06-11,1.86,3437.67,organic,2017
2017-06-04,1.99,4050.32,organic,2017
2017-05-28,1.79,5871.68,organic,2017
2017-05-21,1.76,6133.24,organic,2017
2017-05-14,1.96,2643.22,organic,2017
2017-05-07,1.64,4714.98,organic,2017
2017-04-30,2.18,2579.51,organic,2017
2017-04-23,1.94,3093.33,organic,2017
2017-04-16,3.17,1680.7,organic,2017
2017-04-09,2.27,3142.92,organic,2017
2017-04-02,1.93,4296.34,organic,2017
2017-03-26,1.52,7142.02,organic,2017
2017-03-19,1.97,2954.72,organic,2017
2017-03-12,2.56,1525.3,organic,2017
2017-03-05,2.61,1866.06,organic,2017
2017-02-26,2.14,3059.12,organic,2017
2017-02-19,1.81,3083.69,organic,2017
2017-02-12,1.44,5580.15,organic,2017
2017-02-05,1.93,3021.47,organic,2017
2017-01-29,1.43,4942.18,organic,2017
2017-01-22,1.2,6653.83,organic,2017
2017-01-15,1.21,7145.16,organic,2017
2017-01-08,1.21,6184.78,organic,2017
2017-01-01,1.22,5581.06,organic,2017
2017-12-31,1.52,873874.64,organic,2017
2017-12-24,1.64,828217.63,organic,2017
2017-12-17,1.57,803682.1,organic,2017
2017-12-10,1.54,863843.93,organic,2017
2017-12-03,1.62,749121.8,organic,2017
2017-11-26,1.72,673887.41,organic,2017
2017-11-19,1.77,665229.98,organic,2017
2017-11-12,1.81,732279.99,organic,2017
2017-11-05,1.82,733972.36,organic,2017
2017-10-29,1.84,814723.26,organic,2017
2017-10-22,1.82,860336.8,organic,2017
2017-10-15,1.85,848040.34,organic,2017
2017-10-08,1.9,830309.99,organic,2017
2017-10-01,1.95,739701.61,organic,2017
2017-09-24,1.94,769536.9,organic,2017
2017-09-17,2.0,689301.75,organic,2017
2017-09-10,2.03,728658.92,organic,2017
2017-09-03,2.06,702628.91,organic,2017
2017-08-27,2.09,680088.21,organic,2017
2017-08-20,1.96,698734.9,organic,2017
2017-08-13,1.88,684998.04,organic,2017
2017-08-06,1.83,709619.31,organic,2017
2017-07-30,1.78,718295.3,organic,2017
2017-07-23,1.76,779486.6,organic,2017
2017-07-16,1.78,733949.04,organic,2017
2017-07-09,1.71,684468.11,organic,2017
2017-07-02,1.74,680952.65,organic,2017
2017-06-25,1.77,634005.44,organic,2017
2017-06-18,1.71,690385.22,organic,2017
2017-06-11,1.56,893205.67,organic,2017
2017-06-04,1.64,797371.0,organic,2017
2017-05-28,1.69,778194.83,organic,2017
2017-05-21,1.71,687753.71,organic,2017
2017-05-14,1.55,865888.15,organic,2017
2017-05-07,1.57,830953.96,organic,2017
2017-04-30,1.68,622238.44,organic,2017
2017-04-23,1.61,687054.02,organic,2017
2017-04-16,1.49,873603.07,organic,2017
2017-04-09,1.43,867508.65,organic,2017
2017-04-02,1.42,874455.92,organic,2017
2017-03-26,1.29,1061206.52,organic,2017
2017-03-19,1.5,697158.44,organic,2017
2017-03-12,1.38,851430.17,organic,2017
2017-03-05,1.16,1058628.66,organic,2017
2017-02-26,1.21,913941.03,organic,2017
2017-02-19,1.31,748889.28,organic,2017
2017-02-12,1.41,622889.04,organic,2017
2017-02-05,1.36,563270.6,organic,2017
2017-01-29,1.43,525288.41,organic,2017
2017-01-22,1.37,590088.81,organic,2017
2017-01-15,1.44,565553.57,organic,2017
2017-01-08,1.43,580769.93,organic,2017
2017-01-01,1.48,431395.75,organic,2017
2017-12-31,1.48,149342.09,organic,2017
2017-12-24,1.66,162880.78,organic,2017
2017-12-17,1.49,178227.47,organic,2017
2017-12-10,1.36,231258.67,organic,2017
2017-12-03,1.5,175588.19,organic,2017
2017-11-26,1.76,121799.07,organic,2017
2017-11-19,1.96,101119.35,organic,2017
2017-11-12,1.95,100786.87,organic,2017
2017-11-05,2.13,92372.05,organic,2017
2017-10-29,2.16,98744.01,organic,2017
2017-10-22,2.0,114593.21,organic,2017
2017-10-15,2.08,116399.45,organic,2017
2017-10-08,2.37,100896.51,organic,2017
2017-10-01,2.45,81459.6,organic,2017
2017-09-24,2.4,71333.33,organic,2017
2017-09-17,2.4,91030.47,organic,2017
2017-09-10,2.46,98005.94,organic,2017
2017-09-03,2.52,91068.51,organic,2017
2017-08-27,2.51,98917.19,organic,2017
2017-08-20,2.46,79478.61,organic,2017
2017-08-13,2.24,93150.58,organic,2017
2017-08-06,2.1,92696.69,organic,2017
2017-07-30,2.1,93267.06,organic,2017
2017-07-23,2.16,74117.56,organic,2017
2017-07-16,2.22,78689.8,organic,2017
2017-07-09,1.85,103753.98,organic,2017
2017-07-02,1.88,98729.65,organic,2017
2017-06-25,1.93,90495.47,organic,2017
2017-06-18,1.68,129090.76,organic,2017
2017-06-11,1.59,159121.26,organic,2017
2017-06-04,1.52,166061.89,organic,2017
2017-05-28,1.48,159241.11,organic,2017
2017-05-21,1.52,131259.05,organic,2017
2017-05-14,1.1,328333.53,organic,2017
2017-05-07,1.19,286038.82,organic,2017
2017-04-30,1.4,146041.51,organic,2017
2017-04-23,1.26,202092.4,organic,2017
2017-04-16,1.23,229890.14,organic,2017
2017-04-09,1.18,257438.36,organic,2017
2017-04-02,0.98,310044.52,organic,2017
2017-03-26,0.9,368938.29,organic,2017
2017-03-19,1.24,185560.68,organic,2017
2017-03-12,1.16,207459.99,organic,2017
2017-03-05,0.99,251101.9,organic,2017
2017-02-26,1.14,202104.94,organic,2017
2017-02-19,1.49,125563.91,organic,2017
2017-02-12,1.52,109158.87,organic,2017
2017-02-05,1.15,145810.25,organic,2017
2017-01-29,1.29,122418.39,organic,2017
2017-01-22,1.2,130751.41,organic,2017
2017-01-15,1.06,182620.2,organic,2017
2017-01-08,1.09,192343.11,organic,2017
2017-01-01,1.19,133122.73,organic,2017
2017-12-31,1.62,11043.99,organic,2017
2017-12-24,1.85,12590.03,organic,2017
2017-12-17,1.78,12015.8,organic,2017
2017-12-10,1.65,11115.57,organic,2017
2017-12-03,1.55,9227.92,organic,2017
2017-11-26,1.91,7088.27,organic,2017
2017-11-19,1.88,9876.88,organic,2017
2017-11-12,1.8,11131.14,organic,2017
2017-11-05,1.74,8653.45,organic,2017
2017-10-29,1.89,9268.42,organic,2017
2017-10-22,1.81,9840.89,organic,2017
2017-10-15,2.07,6855.19,organic,2017
2017-10-08,2.39,6777.23,organic,2017
2017-10-01,2.37,5708.92,organic,2017
2017-09-24,2.26,5749.07,organic,2017
2017-09-17,2.36,5799.98,organic,2017
2017-09-10,2.38,5729.8,organic,2017
2017-09-03,2.39,2673.47,organic,2017
2017-08-27,2.5,9848.01,organic,2017
2017-08-20,2.43,5129.57,organic,2017
2017-08-13,2.01,3552.96,organic,2017
2017-08-06,1.78,8184.03,organic,2017
2017-07-30,1.67,10789.41,organic,2017
2017-07-23,1.6,10646.09,organic,2017
2017-07-16,1.6,10769.2,organic,2017
2017-07-09,1.65,12208.48,organic,2017
2017-07-02,1.59,14560.63,organic,2017
2017-06-11,1.66,14539.54,organic,2017
2017-06-04,1.59,18874.2,organic,2017
2017-05-28,1.65,11935.39,organic,2017
2017-05-21,1.73,7624.16,organic,2017
2017-05-14,1.77,7315.14,organic,2017
2017-05-07,1.74,8202.81,organic,2017
2017-04-30,1.76,8096.0,organic,2017
2017-04-23,1.63,9923.2,organic,2017
2017-04-16,1.23,22709.62,organic,2017
2017-04-09,1.19,24328.65,organic,2017
2017-04-02,1.04,23654.01,organic,2017
2017-03-26,1.11,25514.13,organic,2017
2017-03-19,1.11,18644.52,organic,2017
2017-03-12,1.15,19329.62,organic,2017
2017-03-05,1.23,17747.37,organic,2017
2017-02-26,1.16,20453.12,organic,2017
2017-02-19,1.24,17861.96,organic,2017
2017-02-12,1.4,16727.11,organic,2017
2017-02-05,1.31,13556.51,organic,2017
2017-01-29,1.3,11828.43,organic,2017
2017-01-22,1.21,12175.93,organic,2017
2017-01-15,1.19,12883.07,organic,2017
2017-01-08,1.18,10424.46,organic,2017
2017-01-01,1.28,10968.89,organic,2017
2018-03-25,1.71,2006.46,organic,2018
2018-03-18,1.66,2580.6,organic,2018
2018-03-11,1.68,2209.29,organic,2018
2018-03-04,1.48,3242.98,organic,2018
2018-02-25,1.56,4007.48,organic,2018
2018-02-18,1.43,3000.02,organic,2018
2018-02-11,1.43,3468.9,organic,2018
2018-02-04,1.52,3586.22,organic,2018
2018-01-28,1.32,6178.94,organic,2018
2018-01-21,1.54,3078.86,organic,2018
2018-01-14,1.47,3831.78,organic,2018
2018-01-07,1.54,4361.22,organic,2018
2018-03-25,1.56,14305.03,organic,2018
2018-03-18,1.48,12976.52,organic,2018
2018-03-11,1.43,17228.15,organic,2018
2018-03-04,1.66,11169.12,organic,2018
2018-02-25,1.55,9695.43,organic,2018
2018-02-18,1.56,6698.29,organic,2018
2018-02-11,1.55,10501.29,organic,2018
2018-02-04,1.62,7473.57,organic,2018
2018-01-28,1.67,8925.61,organic,2018
2018-01-21,1.64,14238.26,organic,2018
2018-01-14,1.56,12276.75,organic,2018
2018-01-07,1.53,11113.55,organic,2018
2018-03-25,1.33,49973.16,organic,2018
2018-03-18,1.41,37165.89,organic,2018
2018-03-11,1.44,39187.43,organic,2018
2018-03-04,1.43,34475.37,organic,2018
2018-02-25,1.47,37832.13,organic,2018
2018-02-18,1.52,36956.88,organic,2018
2018-02-11,1.53,35769.73,organic,2018
2018-02-04,1.59,32920.24,organic,2018
2018-01-28,1.55,33868.57,organic,2018
2018-01-21,1.66,27319.78,organic,2018
2018-01-14,1.39,54753.43,organic,2018
2018-01-07,1.15,70870.47,organic,2018
2018-03-25,1.81,2036.65,organic,2018
2018-03-18,1.85,1563.09,organic,2018
2018-03-11,1.8,2422.18,organic,2018
2018-03-04,1.79,1966.77,organic,2018
2018-02-25,1.82,1614.69,organic,2018
2018-02-18,1.82,1393.38,organic,2018
2018-02-11,1.8,2017.47,organic,2018
2018-02-04,1.8,1927.6,organic,2018
2018-01-28,1.78,1786.58,organic,2018
2018-01-21,1.81,1827.76,organic,2018
2018-01-14,1.81,1275.31,organic,2018
2018-01-07,1.77,1562.22,organic,2018
2018-03-25,1.74,36382.44,organic,2018
2018-03-18,1.83,32333.11,organic,2018
2018-03-11,1.85,28353.87,organic,2018
2018-03-04,1.92,21628.75,organic,2018
2018-02-25,1.79,29141.59,organic,2018
2018-02-18,1.83,26345.92,organic,2018
2018-02-11,1.85,22924.99,organic,2018
2018-02-04,1.83,26416.94,organic,2018
2018-01-28,1.72,29203.25,organic,2018
2018-01-21,1.82,23996.63,organic,2018
2018-01-14,1.73,27075.36,organic,2018
2018-01-07,1.91,27377.06,organic,2018
2018-03-25,1.03,37536.96,organic,2018
2018-03-18,1.17,15448.54,organic,2018
2018-03-11,1.24,11889.5,organic,2018
2018-03-04,1.38,7223.6,organic,2018
2018-02-25,1.27,10467.9,organic,2018
2018-02-18,1.23,11484.84,organic,2018
2018-02-11,1.21,9437.78,organic,2018
2018-02-04,1.18,13921.6,organic,2018
2018-01-28,1.17,13023.16,organic,2018
2018-01-21,1.23,6858.97,organic,2018
2018-01-14,1.19,10412.99,organic,2018
2018-01-07,1.17,8742.72,organic,2018
2018-03-25,1.7,89631.19,organic,2018
2018-03-18,1.75,102870.5,organic,2018
2018-03-11,1.58,120484.22,organic,2018
2018-03-04,1.57,136938.03,organic,2018
2018-02-25,1.82,66320.47,organic,2018
2018-02-18,1.97,65470.77,organic,2018
2018-02-11,1.85,81376.34,organic,2018
2018-02-04,1.56,89582.48,organic,2018
2018-01-28,1.87,82570.3,organic,2018
2018-01-21,1.69,83049.94,organic,2018
2018-01-14,1.61,69073.69,organic,2018
2018-01-07,1.95,57340.87,organic,2018
2018-03-25,1.77,5887.59,organic,2018
2018-03-18,1.75,5941.73,organic,2018
2018-03-11,1.73,6584.2,organic,2018
2018-03-04,1.88,4996.07,organic,2018
2018-02-25,1.91,5731.84,organic,2018
2018-02-18,1.83,6284.74,organic,2018
2018-02-11,1.92,5325.45,organic,2018
2018-02-04,1.89,7857.98,organic,2018
2018-01-28,1.76,5512.89,organic,2018
2018-01-21,1.62,6705.76,organic,2018
2018-01-14,1.45,12129.51,organic,2018
2018-01-07,1.08,22239.19,organic,2018
2018-03-25,1.69,7213.2,organic,2018
2018-03-18,1.66,8401.9,organic,2018
2018-03-11,1.66,9003.7,organic,2018
2018-03-04,1.62,9664.5,organic,2018
2018-02-25,1.68,6922.17,organic,2018
2018-02-18,1.66,9105.36,organic,2018
2018-02-11,1.65,11267.98,organic,2018
2018-02-04,1.62,13975.3,organic,2018
2018-01-28,1.72,9236.61,organic,2018
2018-01-21,1.82,8470.58,organic,2018
2018-01-14,1.79,13645.06,organic,2018
2018-01-07,1.83,11854.05,organic,2018
2018-03-25,1.66,10464.74,organic,2018
2018-03-18,1.31,17284.6,organic,2018
2018-03-11,1.27,20948.35,organic,2018
2018-03-04,1.68,6019.22,organic,2018
2018-02-25,1.78,9822.8,organic,2018
2018-02-18,1.64,4809.8,organic,2018
2018-02-11,1.59,6651.2,organic,2018
2018-02-04,1.69,6129.41,organic,2018
2018-01-28,1.51,9519.66,organic,2018
2018-01-21,1.6,12505.81,organic,2018
2018-01-14,1.71,12906.39,organic,2018
2018-01-07,1.71,7218.83,organic,2018
2018-03-25,1.31,9477.78,organic,2018
2018-03-18,1.2,23327.51,organic,2018
2018-03-11,1.26,15062.07,organic,2018
2018-03-04,1.48,5839.54,organic,2018
2018-02-25,1.57,5390.53,organic,2018
2018-02-18,1.44,5850.92,organic,2018
2018-02-11,1.42,7407.96,organic,2018
2018-02-04,1.47,5648.42,organic,2018
2018-01-28,1.43,5547.21,organic,2018
2018-01-21,1.5,6512.21,organic,2018
2018-01-14,1.3,7827.19,organic,2018
2018-01-07,1.15,9816.36,organic,2018
2018-03-25,1.46,25069.0,organic,2018
2018-03-18,1.32,24234.48,organic,2018
2018-03-11,1.3,27479.17,organic,2018
2018-03-04,1.38,22178.07,organic,2018
2018-02-25,1.34,18886.76,organic,2018
2018-02-18,1.36,20046.96,organic,2018
2018-02-11,1.34,22959.42,organic,2018
2018-02-04,1.37,22531.71,organic,2018
2018-01-28,1.45,20656.24,organic,2018
2018-01-21,1.5,19427.99,organic,2018
2018-01-14,1.54,19871.66,organic,2018
2018-01-07,1.45,16811.19,organic,2018
2018-03-25,1.6,17579.09,organic,2018
2018-03-18,1.67,9982.9,organic,2018
2018-03-11,1.59,23865.57,organic,2018
2018-03-04,1.55,17924.31,organic,2018
2018-02-25,1.39,27659.99,organic,2018
2018-02-18,1.35,27970.43,organic,2018
2018-02-11,1.55,16452.35,organic,2018
2018-02-04,1.51,12191.51,organic,2018
2018-01-28,1.51,20794.42,organic,2018
2018-01-21,1.55,21581.7,organic,2018
2018-01-14,1.53,27213.19,organic,2018
2018-01-07,1.38,29847.95,organic,2018
2018-03-25,1.43,16887.0,organic,2018
2018-03-18,1.2,43210.85,organic,2018
2018-03-11,1.23,30687.37,organic,2018
2018-03-04,1.16,21232.97,organic,2018
2018-02-25,1.45,12410.38,organic,2018
2018-02-18,1.34,11579.79,organic,2018
2018-02-11,1.36,13547.38,organic,2018
2018-02-04,1.32,14480.83,organic,2018
2018-01-28,1.29,16298.93,organic,2018
2018-01-21,1.41,17890.6,organic,2018
2018-01-14,1.32,16598.98,organic,2018
2018-01-07,1.22,18452.29,organic,2018
2018-03-25,1.34,7164.36,organic,2018
2018-03-18,1.33,7844.02,organic,2018
2018-03-11,1.32,7143.57,organic,2018
2018-03-04,1.01,10144.07,organic,2018
2018-02-25,1.34,6020.77,organic,2018
2018-02-18,1.29,6794.81,organic,2018
2018-02-11,1.25,6813.21,organic,2018
2018-02-04,1.21,7677.82,organic,2018
2018-01-28,1.26,7468.81,organic,2018
2018-01-21,1.31,7443.58,organic,2018
2018-01-14,1.32,8774.62,organic,2018
2018-01-07,1.25,8423.53,organic,2018
2018-03-25,1.47,125061.81,organic,2018
2018-03-18,1.3,212031.79,organic,2018
2018-03-11,1.31,199137.6,organic,2018
2018-03-04,1.33,147949.04,organic,2018
2018-02-25,1.49,119576.4,organic,2018
2018-02-18,1.45,108112.62,organic,2018
2018-02-11,1.44,123641.16,organic,2018
2018-02-04,1.45,126791.01,organic,2018
2018-01-28,1.42,141507.43,organic,2018
2018-01-21,1.41,176491.02,organic,2018
2018-01-14,1.45,179739.93,organic,2018
2018-01-07,1.4,160398.29,organic,2018
2018-03-25,1.36,22548.33,organic,2018
2018-03-18,1.47,16589.4,organic,2018
2018-03-11,1.47,19821.09,organic,2018
2018-03-04,1.43,17892.58,organic,2018
2018-02-25,1.42,17709.7,organic,2018
2018-02-18,1.43,20137.43,organic,2018
2018-02-11,1.53,17820.88,organic,2018
2018-02-04,1.5,20426.93,organic,2018
2018-01-28,1.49,21141.21,organic,2018
2018-01-21,1.59,15417.59,organic,2018
2018-01-14,1.45,23446.63,organic,2018
2018-01-07,1.51,20560.99,organic,2018
2018-03-25,2.09,9148.62,organic,2018
2018-03-18,1.88,8474.42,organic,2018
2018-03-11,2.15,9143.87,organic,2018
2018-03-04,1.9,7354.43,organic,2018
2018-02-25,2.05,8278.18,organic,2018
2018-02-18,1.48,7862.17,organic,2018
2018-02-11,2.1,7395.92,organic,2018
2018-02-04,1.94,8736.09,organic,2018
2018-01-28,1.9,8340.8,organic,2018
2018-01-21,2.12,8113.16,organic,2018
2018-01-14,2.02,9915.9,organic,2018
2018-01-07,2.03,10405.77,organic,2018
2018-03-25,1.31,28684.58,organic,2018
2018-03-18,1.07,22910.63,organic,2018
2018-03-11,1.26,31883.7,organic,2018
2018-03-04,1.37,22189.98,organic,2018
2018-02-25,1.41,19800.99,organic,2018
2018-02-18,1.41,24182.3,organic,2018
2018-02-11,1.4,19116.4,organic,2018
2018-02-04,1.43,16774.98,organic,2018
2018-01-28,1.45,16451.26,organic,2018
2018-01-21,1.41,25343.81,organic,2018
2018-01-14,1.49,24400.42,organic,2018
2018-01-07,1.38,21128.64,organic,2018
2018-03-25,1.28,7685.05,organic,2018
2018-03-18,1.2,13122.54,organic,2018
2018-03-11,1.22,11298.11,organic,2018
2018-03-04,1.23,8706.42,organic,2018
2018-02-25,1.45,7761.04,organic,2018
2018-02-18,1.34,6084.89,organic,2018
2018-02-11,1.34,7105.49,organic,2018
2018-02-04,1.36,8144.5,organic,2018
2018-01-28,1.4,7455.25,organic,2018
2018-01-21,1.48,7884.46,organic,2018
2018-01-14,1.46,11544.01,organic,2018
2018-01-07,1.46,8204.03,organic,2018
2018-03-25,1.75,4536.93,organic,2018
2018-03-18,1.6,3318.42,organic,2018
2018-03-11,1.53,2661.95,organic,2018
2018-03-04,1.92,5208.63,organic,2018
2018-02-25,1.73,3967.16,organic,2018
2018-02-18,1.89,4142.61,organic,2018
2018-02-11,1.83,4208.15,organic,2018
2018-02-04,1.62,2315.58,organic,2018
2018-01-28,2.01,4460.39,organic,2018
2018-01-21,1.77,2838.7,organic,2018
2018-01-14,1.57,2171.83,organic,2018
2018-01-07,1.43,2414.68,organic,2018
2018-03-25,1.65,7337.22,organic,2018
2018-03-18,1.66,7566.03,organic,2018
2018-03-11,1.62,9693.11,organic,2018
2018-03-04,1.66,7763.4,organic,2018
2018-02-25,1.66,6996.5,organic,2018
2018-02-18,1.64,7689.03,organic,2018
2018-02-11,1.7,6513.07,organic,2018
2018-02-04,1.79,6511.03,organic,2018
2018-01-28,1.78,5556.17,organic,2018
2018-01-21,1.91,5115.15,organic,2018
2018-01-14,1.98,6186.81,organic,2018
2018-01-07,1.73,6579.93,organic,2018
2018-03-25,1.74,50583.0,organic,2018
2018-03-18,1.72,52299.65,organic,2018
2018-03-11,1.39,92199.3,organic,2018
2018-03-04,1.4,103155.62,organic,2018
2018-02-25,1.74,45196.22,organic,2018
2018-02-18,1.88,44528.42,organic,2018
2018-02-11,1.74,57606.13,organic,2018
2018-02-04,1.6,66535.26,organic,2018
2018-01-28,1.73,60603.68,organic,2018
2018-01-21,1.75,60674.11,organic,2018
2018-01-14,1.68,51116.6,organic,2018
2018-01-07,1.8,43134.86,organic,2018
2018-03-25,1.46,3177.06,organic,2018
2018-03-18,1.38,3205.37,organic,2018
2018-03-11,1.35,4375.75,organic,2018
2018-03-04,1.43,4051.79,organic,2018
2018-02-25,1.59,2378.92,organic,2018
2018-02-18,1.59,988.45,organic,2018
2018-02-11,1.56,1285.51,organic,2018
2018-02-04,1.48,2051.3,organic,2018
2018-01-28,1.48,2208.15,organic,2018
2018-01-21,1.6,3160.51,organic,2018
2018-01-14,1.54,2537.94,organic,2018
2018-01-07,1.38,3410.99,organic,2018
2018-03-25,1.34,8212.03,organic,2018
2018-03-18,1.37,9667.59,organic,2018
2018-03-11,1.35,7594.13,organic,2018
2018-03-04,1.56,10236.06,organic,2018
2018-02-25,1.6,9274.58,organic,2018
2018-02-18,1.52,8762.49,organic,2018
2018-02-11,1.4,8751.4,organic,2018
2018-02-04,1.5,8342.29,organic,2018
2018-01-28,1.43,7448.87,organic,2018
2018-01-21,1.46,7143.99,organic,2018
2018-01-14,1.44,7703.33,organic,2018
2018-01-07,1.47,7149.33,organic,2018
2018-03-25,1.55,135059.51,organic,2018
2018-03-18,1.52,126416.1,organic,2018
2018-03-11,1.53,130259.06,organic,2018
2018-03-04,1.61,119114.91,organic,2018
2018-02-25,1.61,128644.87,organic,2018
2018-02-18,1.62,106476.61,organic,2018
2018-02-11,1.6,112680.21,organic,2018
2018-02-04,1.69,114996.2,organic,2018
2018-01-28,1.62,110073.05,organic,2018
2018-01-21,1.68,103738.35,organic,2018
2018-01-14,1.48,163474.24,organic,2018
2018-01-07,1.22,232258.64,organic,2018
2018-03-25,1.48,5447.45,organic,2018
2018-03-18,1.27,8285.75,organic,2018
2018-03-11,1.32,7569.28,organic,2018
2018-03-04,1.5,8311.93,organic,2018
2018-02-25,1.48,8059.19,organic,2018
2018-02-18,1.38,3759.22,organic,2018
2018-02-11,1.36,3521.12,organic,2018
2018-02-04,1.58,3012.77,organic,2018
2018-01-28,1.63,4266.26,organic,2018
2018-01-21,1.68,6405.55,organic,2018
2018-01-14,1.58,5179.5,organic,2018
2018-01-07,1.57,5275.21,organic,2018
2018-03-25,1.36,7654.78,organic,2018
2018-03-18,1.35,5797.19,organic,2018
2018-03-11,1.36,6420.13,organic,2018
2018-03-04,1.39,6803.22,organic,2018
2018-02-25,1.35,7320.06,organic,2018
2018-02-18,1.39,8760.23,organic,2018
2018-02-11,1.36,7487.84,organic,2018
2018-02-04,1.35,8027.19,organic,2018
2018-01-28,1.43,7773.94,organic,2018
2018-01-21,1.42,5126.02,organic,2018
2018-01-14,1.42,6871.11,organic,2018
2018-01-07,1.43,6576.3,organic,2018
2018-03-25,1.86,70508.16,organic,2018
2018-03-18,1.7,65093.53,organic,2018
2018-03-11,1.92,63894.72,organic,2018
2018-03-04,1.69,60050.94,organic,2018
2018-02-25,1.72,56343.54,organic,2018
2018-02-18,1.36,56801.77,organic,2018
2018-02-11,1.92,56761.69,organic,2018
2018-02-04,1.83,61660.75,organic,2018
2018-01-28,1.75,58122.73,organic,2018
2018-01-21,1.91,52746.29,organic,2018
2018-01-14,1.91,61264.13,organic,2018
2018-01-07,1.97,57180.39,organic,2018
2018-03-25,1.58,296468.94,organic,2018
2018-03-18,1.64,226684.08,organic,2018
